candidate_id,name,party_code,number,title,text
569,Astrid Carøe,F,3,Ingen børn skal vokse op i fattigdom - hæv børnepengene for de fattigste børn,"50.000 børn lever i fattigdom i Danmark i dag. Vi er et alt for rigt land til at vi burde acceptere det. Jeg har så svært ved at acceptere at politikere bruger milliarder på skattelettelser til de rigeste, i stedet for at få børnene ud af fattigdom. Det er kun blevet endnu vigtigere i en tid med stigende fødevarepriser, og hvor endnu flere har svært ved at få tingene til at hænge sammen."
570,Anne Valentina Berthelsen,F,1,Det gode børneliv,"Børn er vores fremtid, og det er kun blevet tydeligere for mig efter, at jeg selv er blevet mor. Der er forskel på børns muligheder afhængig af deres baggrund og hvor i landet, de vokser op, så vi skal sikre det gode børneliv på tværs af land og by med flere pædagoger i daginstitutionerne, løfte de svageste i folkeskolen, og sikre kortere skoledage, færre elever i klasserne og bedre specialtilbud."
570,Anne Valentina Berthelsen,F,2,Alderdom og ældrepleje med værdighed,"At blive ældre skal ikke være ensbetydende med at blive ensom, fattig og forsømt. Mulighederne for tidlig tilbagetrækning skal udvides, og ældrechecken skal hæves for dem, der har mindst. Samtidig skal vi investere i ældreplejen med flere medarbejdere, faste teams så de ældre møder kendte ansigter, bedre mad og flere ældreboliger, plejehjemspladser og seniorbofællesskaber."
570,Anne Valentina Berthelsen,F,3,Færre svinefabrikker og flere naturnationalparker,"Landbrugets forurening truer livet under havoverfladen, og dyrene på svinefabrikkerne lider. Der måles for store mængder giftige pesticidrester i flere drikkevandsboringer, og det truer vores rene drikkevand. Derfor er der behov for et forbud mod sprøjtegifte i alle sårbare vandvindingsområder og større omlægning til økologi i landbruget, et stop for svinefabrikker og flere naturnationalparker."
571,Mads Olsen,F,1,Billigere og bedre offentlig transport.,"Offentlig transport skal være 50% billigere for alle unge under 26 og studerende og lærlinge over 26. Den skal komme til tiden, være pålidelig og ikke være overfyldt. Som transportordfører har jeg kæmpet for det i lang tid og vil blive ved med det! For det må aldrig være prisen på en busbillet, der stopper dig fra at se dine venner eller komme til fodbold. 
"
571,Mads Olsen,F,2,Giv unge ro på,"Alt for mange unge er pressede. På økonomi, på overskud og på tid. Derfor skal vi have det ekstra SU-år tilbage, der skal være flere billige studieboliger og et mere fleksibelt uddannelsessystem. Vi skal have ro på, ikke mere stress! 
"
571,Mads Olsen,F,3,Investér i folkeskolen,"Folkeskolen skal være en ny rød regerings prestigeprojekt. Vi skal have flere klasser med to voksne, skolemad og og flere ture på lejrskole. Som tidligere lærervikar vil jeg kæmpe for, at vores børn og unge glæder sig til at komme i skole. 
"
572,Kristine Amalie Rostgård,F,1,Børneliv i trivsel,"Flere uddannede voksne i daginstitutioner og skoler.
Færre skærme i undervisningen og hurtigere hjælp, når børn og unge ikke trives.
"
572,Kristine Amalie Rostgård,F,2,Værdig alderdom,"Et godt liv stopper ikke, fordi man bliver gammel.
Der skal være tid til mennesker i ældreplejen, mindre minutstyring og bedre mulighed for fællesskab. Pårørende skal kunne gå ned i tid, når der er brug for dem.
"
572,Kristine Amalie Rostgård,F,3,"Forsvar, der virker","Danmark skal være et trygt land at vokse op  og bo i. 
Det kræver et forsvar, der fungerer og et stærkt samarbejde i Europa, så vi kan passe på hinanden både nu og fremover.
"
573,Claus Jørgensen,F,1,Rent miljø - sundt liv,"Vi skal passe på vores miljø, som vi jo er en forudsætning for vores liv. Men den måde vi behandler miljøet på, giver store udfordringer. Jeg kæmper for rent drikkevand, forbud mod PFAS og andre skadelige kemikalier, bedre dyrevelfærd (Har I set ""Hvem passer på grisene?"") og stop for sprøjtegift i områder, hvor vores grundvand dannes. Det skal være dyrere at forurene – og billigere at vælge grønt."
573,Claus Jørgensen,F,2,Stærk velfærd - mindre ulighed,"Velfærd kommer før skattelettelser! Vi skal have stoppet den voksende ulighed i Danmark, og det gør vi ved at rulle skattelettelserne til de rigeste tilbage. Og lad os få en skat på de store formuer og de store boliggevinster.
Der er i dag en skævhed i kvaliteten af sundhedstilbud, institutioner og skoler, alt efter hvor man bor, og det skal vi have rettet op på. "
573,Claus Jørgensen,F,3,Godt liv - hele livet,"I Danmark skal man være tryg hele livet. Alle skal have et godt liv fra barndom til alderdom med stærk velfærd. Derfor vil jeg arbejde for kortere ventetid i psykiatrien, flere hænder i skoler og institutioner, samt en meget stærkere ældrepleje, der er rustet til de udfordringer vi ser ind i. Vi skal sikre, at der er tid til mennesket, når samfundet passer på dem - det skal vi investere i!"
574,Michael Graakjær,F,1, Bekæmpelse af uligheden i samfundet,"Vores samfund bliver mere ulige - det skal ændres. Jeg vil bekæmpe ulighed deni uddannelsesmuligheder, sundhed, livslængde, ulighed mellem land og by osv."
574,Michael Graakjær,F,2,Trygt og retfærdigt arbejdsmarked ,"Nej til underbetaling, farligt arbejdsmiljø og undergravning af aftalerne. Flere rettigheder til lønarbejderne via krav til både offentlige og private arbejdsgivere."
574,Michael Graakjær,F,3,Turbo på den grønne omstilling,Vi har gjort for lidt og skal op i tempo. Vi skal fremrykke klimamålene til 2025 og sætte ambitiøse mål for rent drikkevand og mere natur. hockeymodellen og teknologifikset virker ikke godt nok.
575,Joan Kragh,F,1,Nærhed i velfærd – ligestilling og værdighed for alle,"
Velfærd må ikke afhænge af postnummer. Psykisk og fysisk sygdom skal behandles ligeværdigt, og mennesker med handicap skal have reel adgang til behandling og støtte – uden kamp mod systemet. Vi skal styrke psykiatrien og sikre specialiserede tilbud i hele landet.
"
575,Joan Kragh,F,2,Børn og unges trivsel – ordentlige rammer i stærke fællesskaber,"
Minimumsnormeringer skal kunne mærkes i hverdagen – ikke forsvinde i opgørelsesmetoder. Børn har ret til trygge rammer og voksne med tid til relationer. Unge skal mødes med stærke fællesskaber og tidlig støtte. Inklusion må aldrig være en spareøvelse. Trivsel er fundamentet for lige muligheder."
575,Joan Kragh,F,3," Grøn omstilling med sikre job, mere vild natur og høj dyrevelfærd","Den grønne omstilling skal skabe og fremtidssikre job og  uddannelser i hele landet. Vi skal investere i grøn erhvervsudvikling, kollektiv trafik og nye kompetencer – og sikre et landbrug med høj dyrevelfærd og færre svineproducenter. Natur, klima og arbejdspladser skal gå hånd i hånd."
576,Jeanne Bergmansen,F,1,22 undervisnkngslektioner redder Folkeskolen,"Lærerne flygter fra Folkeskolen, fagligheden er dalet markant, flere børn mistrives og de med diagnoser bliver ringere inkluderet da de ikke får den støtte der er brug for i Folkeskolen. 

Lærernes timeantal skal ned! Det kræver en regering, som tror på Folkeskolen og lærerne. Lærerne ved at de kan løfte opgaven med kvalitet - hvis de får god arbejdsramme igen. "
576,Jeanne Bergmansen,F,2,Inklusion bliver til eksklusion,"Inklusion på skolerne, kræver økonomiske ressourcer. Alt for mange børn og familier, bliver efterladt i livskriser, grundet det politiske ønske om 98% inklusion. 

Vi skal løfte mennesker  - ikke nedbryde dem via systemet."
576,Jeanne Bergmansen,F,3,Gode dagtilbud sikrer gode Folkeskoler,"Dagtilbud er ikke blot pasning - dagtilbudskvalitet sikrer, at børnene får en god Folkeskolegang. Derfor skal pædagogernes arbejde vægtes højere, så børnene får en god grunduddannelse."
838,Ali Yahya,F,1,Frisættelse af folkeskolen,"Folkeskolen skal have ro, ressourcer og tillid. Lærere og pædagoger skal bruge tiden på undervisning og relationer – ikke dokumentation. Vi skal investere i trivsel, flere voksne og stærkere specialindsatser. Mindre skoler i landdistrikterne skal beskyttes. En stærk folkeskole er fundamentet for lighed og fællesskab."
838,Ali Yahya,F,2,Trygge vilkår for børn og unge,"Ingen børn må vokse op i utryghed eller fattigdom. Vi skal bekæmpe børnefattigdom, styrke forebyggelse og sikre stabil støtte til udsatte familier. Mental sundhed skal prioriteres, og der skal være lettere adgang til hjælp. Fritidsliv og fællesskaber skal styrkes, så alle unge får en reel chance."
838,Ali Yahya,F,3,En ambitiøs og retfærdig grøn omstilling,"Danmark skal gå forrest i klimakampen. Vi skal investere i vedvarende energi og grøn innovation, men omstillingen skal være retfærdig. Lokalsamfund skal inddrages, og borgere skal have mulighed for medejerskab. Den grønne omstilling skal skabe arbejdspladser og sikre fremtidens velfærd."
866,Martin Graff Jørgensen,F,1,Børn og unge,Vi skal investere i vores fremtid. Det gør vi bedst gennem investeringer i vores børn og unge. De investeringer skal skabe ro og stabilitet i hverdagen. Fra de står op og tager i skoler eller institutioner til de bliver puttet af mor eller far om aftenen.
866,Martin Graff Jørgensen,F,2,Mere natur og biodiversitet,"Vi skal investere i en mere bæredygtig fremtid. En fremtid med større og mere sammenhængende naturområder, med øget biodiversitet og hvor naturoplevelser ikke er for de få, men for de mange."
866,Martin Graff Jørgensen,F,3,Kollektiv transport,"Vi skal investere i vores kollektive transport for at skabe en stærkere sammenhængskraft på tværs af vores land. Det skal vi gøre til gavn for vores yderområder, vores unge og vores ældre. "
837,Pia Olsen Dyhr,F,1,Stærkere velfærd i hverdagen,Flere lærere i folkeskolen og flere hænder i ældreplejen. Tryghed og værdighed før skattelettelser.
837,Pia Olsen Dyhr,F,2,Tid til det vigtigste,"Genindfør det 6. SU-år. En retfærdig pension. Mere fleksibilitet, når livet rammer."
837,Pia Olsen Dyhr,F,3,Grøn retning med ansvar,"Beskyttelse af drikkevand, mere natur og en ambitiøs, socialt retfærdig klimapolitik."
267,Jacob Harris,H,1,skat og gældsstyrelsen ,Vi skal have stoppet statens grådig jagt på uskyldige borgere. Skat skal ikke kunne opkræve penge fra borgerne uden et dokumenteret regnskab for hvorfor borgeren skylder og de skal slet ikke kunne sende til Gældsstyrelsen som imod alle retsprincipper kan tilbageholde folks løn og økonomi på et fejlagtig grundlag  
267,Jacob Harris,H,2,fri pensionsalder ,Det er borgerne der skal bestemme deres pensionsalder ikke folketinget. Folketinget kan ikke styre den magt og giver sig selv langt bedre pension vilkår end de tilbyder befolkningen. Derfor vil vi skære på en lang række skatter afgifter så folk har mulighed for at spare noget mere op og give dem magten til at gå tidligt på pension  
267,Jacob Harris,H,3,hårdere straffe til pædofile og voldtægtsforbrydere,vi skal straffeforbryderen og ikke offer. Hvis kriminelle udlændinge voldtager børn eller voksne kvinder og piger så beskytter konventionerne dem så vi ikke kan sende dem ud af landet. Jeg er på offerets side og hvis en konvention går imod offerets retsprincipper så er det konventionen der må vige og ikke offerne. 
257,Sanne Pilgaard,H,1,Remigration,"Vi er nødt til at kunne sende kriminelle udlændinge ud af Danmark og vi er nødt til at tage et opgør med de internationale konventioner der i dag gør mere skade end gavn. Jeg vil til enhver tid sætte danskernes ret til tryghed og familieliv i eget land over kriminelle udlændinges, som ikke gør noget godt for det danske samfund."
257,Sanne Pilgaard,H,2,Det skal være billigere at være dansker,"Som så mange andre danskere mærker jeg også de stigende priser på fødevarer, de høje afgifter og nogle af verdens højeste skatter. Derfor vil jeg arbejde for, at det bliver billigere at være dansker. Danskerne skal ikke gøres afhængige af checks fra en stat, som først tager en stadig større og større del af hver tjente krone, for derefter at give vores egne penge tilbage igen op til et valg."
257,Sanne Pilgaard,H,3,Ansvar i det offentlige ,"Medarbejdere i det offentlige skal kunne stille til ansvar for deres handlinger på lige vilkår, som hvis de arbejdede i det private erhvervsliv. Handlinger skal have konsekvenser, også i det offentlige. "
256,Tim Larsen,H,1,mennesket før systemet ,"jeg vil arbejde for et velfærdssystem ,der sætter mennesket før systemet - uanset om det handler om børn og unge , ældre eller mennesker med handicap. Alle hae ret til trygge rammer , værdighed og hjælp , der tager udgangspunkt i det enkelte menneskes behov .Det kræver tid til omsorg , tidlig indsats frem for brandslukning , mere selvbestemmelse og mindre bureaukrati. "
256,Tim Larsen,H,2,Forbyggelse før behandling,"et stærkt samfund kræver et sundhedsvæsen, hvor alle har lige adgang - uanset økonomi .Der skal mere fokus på livskvalitet,sundhed og forbyggelse end sygedomsbekæmpelse.der skal være bedre sundhed i Danmark, også uden for større byer."
256,Tim Larsen,H,3,Fri bevægelighed for borgerne ,"høje afgifter og priser presser almindlige mennesker, og begrænser deres frihed i hverdagen.jeg vil arbejde for lavere afgifter på nødvendige varer og brændstof, samt mere rimelige priser generelt. "
131,Pernille Vermund,I,1,Udlændingepolitikken skal løses fra bunden,"40 års indvandring fra Stormellemøsten har skadet Danmark. Frie og liberale samfund opstår ikke af sig selv. De skal forsvares for at bevares. Vi skal have et stop for spontan asyl og Menneskerettighedskonventionens særstatus skal ophæves, så kriminelle udlændinge kan udvises. Til gengæld skal vi fjerne skøre regler, der spænder ben for arbejdskraft fra lande, som vi har gode erfaringer med."
